timestamp,S1,S2
69.24000,-1.26E-02,4.85E-02
69.25000,-3.73E-02,6.16E-02
69.26000,-1.33E-01,1.45E-01
69.27000,2.78E-02,-7.28E-02
69.28000,1.64E-01,-1.92E-02
69.29000,-8.11E-02,2.87E-02
69.30000,-3.21E-02,8.22E-02
69.31000,1.30E-01,7.84E-02
69.32000,1.85E-01,1.02E-01
69.33000,-2.61E-02,-4.39E-02
69.34000,-1.13E-01,-1.78E-02
69.35000,-1.21E-01,9.00E-02
69.36000,-1.71E-02,5.87E-04
69.37000,1.21E-01,1.93E-02
69.38000,1.30E-01,8.74E-02
69.39000,-1.67E-02,8.63E-02
69.40000,-2.83E-02,1.22E-02
69.41000,4.80E-02,-4.24E-02
69.42000,-2.80E-02,4.10E-02
69.43000,-1.00E-02,7.06E-02
69.44000,6.41E-02,4.40E-02
69.45000,-2.39E-02,7.99E-02
69.46000,-4.78E-02,2.68E-02
69.47000,8.54E-02,-1.92E-02
69.48000,1.92E-02,-8.39E-03
69.49000,4.28E-02,3.65E-02
69.50000,-5.15E-02,3.91E-02
69.51000,-2.65E-02,6.94E-02
69.52000,7.38E-02,1.24E-01
69.53000,1.06E-01,7.06E-02
69.54000,1.24E-02,-6.90E-03
69.55000,-1.00E-02,-1.66E-02
69.56000,-1.27E-01,-1.21E-02
69.57000,-7.77E-02,2.75E-02
69.58000,7.61E-02,4.44E-02
69.59000,2.72E-01,6.16E-02
69.60000,5.81E-02,3.02E-02
69.61000,-1.46E-01,1.03E-01
69.62000,-2.05E-02,7.81E-02
69.63000,-1.32E-01,2.12E-02
69.64000,6.78E-02,-1.28E-03
69.65000,1.05E-01,-6.45E-02
69.66000,6.63E-02,1.33E-02
69.67000,-2.39E-02,3.61E-02
69.68000,4.54E-02,1.25E-01
69.69000,2.93E-02,1.75E-01
69.70000,-8.22E-02,-2.22E-02
69.71000,8.32E-02,-4.77E-02
69.72000,-6.02E-02,-2.41E-03
69.73000,-1.48E-01,2.08E-03
69.74000,2.55E-01,7.39E-02
69.75000,1.47E-01,1.10E-01
69.76000,-1.31E-01,8.59E-02
69.77000,-1.60E-02,-4.02E-02
69.78000,-3.81E-02,2.13E-04
69.79000,-3.66E-02,7.54E-02
69.80000,6.22E-02,4.06E-02
69.81000,1.71E-01,2.30E-02
69.82000,-5.68E-02,-8.39E-03
69.83000,-4.18E-02,3.58E-02
69.84000,2.74E-02,9.45E-02
69.85000,1.73E-02,5.11E-02
69.86000,-1.11E-01,1.78E-02
69.87000,1.71E-01,2.98E-02
69.88000,1.12E-01,4.51E-02
69.89000,-1.06E-01,7.47E-02
69.90000,-1.03E-01,-4.77E-02
69.91000,1.42E-01,1.89E-02
69.92000,7.61E-02,4.21E-02
69.93000,-1.91E-01,1.59E-02
69.94000,1.57E-01,1.39E-01
69.95000,-1.02E-01,8.45E-03
69.96000,-5.64E-02,5.07E-02
69.97000,3.57E-01,3.16E-02
69.98000,-9.68E-02,-2.03E-03
69.99000,-1.62E-01,5.45E-03
70.00000,1.57E-01,3.65E-02
70.01000,-1.49E-02,5.52E-02
70.02000,-5.15E-02,7.73E-02
70.03000,9.78E-02,3.43E-02
70.04000,2.74E-02,3.95E-03
70.05000,-1.36E-01,2.12E-02
70.06000,5.36E-02,2.12E-02
70.07000,8.17E-02,1.65E-01
70.08000,-8.22E-02,7.77E-02
70.09000,1.28E-01,-9.18E-02
70.10000,1.53E-01,2.13E-04
70.11000,-9.05E-02,3.28E-02
70.12000,-4.97E-02,1.67E-02
70.13000,3.94E-02,1.03E-01
70.14000,-1.41E-01,6.61E-02
70.15000,9.08E-03,9.94E-03
70.16000,1.69E-01,1.34E-03
70.17000,-1.67E-02,3.99E-02
70.18000,-2.80E-02,8.40E-02
70.19000,1.12E-01,5.71E-02
70.20000,3.15E-02,9.61E-04
70.21000,-3.58E-02,6.95E-03
70.22000,1.69E-02,-6.90E-03
70.23000,8.47E-04,2.75E-02
70.24000,-7.47E-02,1.14E-01
70.25000,6.83E-03,1.78E-02
70.26000,5.32E-02,1.93E-02
70.27000,1.99E-02,1.42E-01
70.28000,8.99E-02,2.38E-02
70.29000,7.83E-02,-9.14E-03
70.30000,-3.64E-03,3.84E-02
70.31000,-1.48E-01,-5.44E-02
70.32000,-3.13E-02,-2.30E-02
70.33000,1.15E-01,7.84E-02
70.34000,1.04E-01,1.27E-01
70.35000,-1.12E-01,4.40E-02
70.36000,-2.90E-03,8.74E-02
70.37000,7.87E-02,-6.52E-03
70.38000,-6.64E-03,-2.00E-02
70.39000,4.31E-02,5.45E-03
70.40000,4.61E-02,5.97E-02
70.41000,-1.77E-03,6.27E-02
70.42000,-8.22E-02,2.60E-02
70.43000,9.07E-02,8.40E-02
70.44000,1.21E-02,2.42E-02
70.45000,2.63E-02,5.87E-04
70.46000,-4.03E-02,4.03E-02
70.47000,4.16E-02,4.70E-02
70.48000,-6.39E-02,3.24E-02
70.49000,3.42E-02,6.57E-02
70.50000,1.33E-01,-2.75E-02
70.51000,-1.30E-02,2.49E-02
70.52000,-1.34E-02,6.64E-02
70.53000,2.52E-02,2.49E-02
70.54000,-1.23E-02,8.07E-02
70.55000,-8.88E-03,5.82E-02
70.56000,6.60E-02,8.82E-03
70.57000,-1.04E-01,4.40E-02
70.58000,-2.35E-02,-4.32E-02
70.59000,1.56E-01,6.20E-03
70.60000,5.62E-02,1.38E-01
70.61000,-2.12E-02,4.51E-02
70.62000,-2.76E-04,3.46E-02
70.63000,-1.30E-02,2.19E-02
70.64000,1.10E-02,-2.56E-02
70.65000,3.04E-02,5.00E-02
70.66000,-1.90E-02,6.35E-02
70.67000,3.64E-02,2.57E-02
70.68000,1.43E-02,8.70E-02
70.69000,-1.08E-02,4.66E-02
70.70000,3.56E-02,1.71E-03
70.71000,7.12E-02,4.59E-02
70.72000,-4.22E-02,-4.39E-02
70.73000,1.06E-02,4.96E-02
70.74000,1.28E-02,-4.28E-03
70.75000,-4.44E-02,7.24E-02
70.76000,1.32E-02,1.23E-01
70.77000,7.31E-02,6.79E-02
70.78000,1.62E-02,3.05E-02
70.79000,1.81E-02,-3.72E-02
70.80000,4.01E-02,-4.99E-02
70.81000,-6.64E-03,6.35E-02
70.82000,8.33E-03,5.22E-02
70.83000,-2.46E-02,1.00E-01
70.84000,-7.39E-03,6.72E-02
70.85000,3.56E-02,-7.27E-03
70.86000,5.92E-02,4.66E-02
70.87000,3.79E-02,6.61E-02
70.88000,2.72E-03,-1.29E-02
70.89000,-4.89E-02,3.35E-02
70.90000,2.72E-03,1.52E-02
70.91000,-4.02E-03,3.35E-02
70.92000,6.67E-02,4.40E-02
70.93000,1.05E-01,1.52E-02
70.94000,-3.32E-02,4.40E-02
70.95000,-1.20E-01,9.15E-02
70.96000,-5.38E-02,5.04E-02
70.97000,1.49E-01,3.24E-02
70.98000,1.21E-01,9.61E-04
70.99000,-5.12E-02,-1.25E-02
71.00000,-2.31E-02,4.29E-02
71.01000,6.33E-02,5.30E-02
71.02000,-4.39E-03,6.57E-02
71.03000,-1.67E-02,7.09E-02
71.04000,-6.50E-04,-1.33E-02
71.05000,-6.28E-02,-1.55E-02
71.06000,5.85E-02,2.23E-02
71.07000,5.85E-02,8.63E-02
71.08000,1.62E-02,1.12E-01
71.09000,4.99E-02,4.62E-02
71.10000,1.81E-02,-1.48E-02
71.11000,-1.60E-02,9.57E-03
71.12000,-2.52E-03,3.58E-03
71.13000,-2.76E-04,9.94E-03
71.14000,1.04E-01,3.84E-02
71.15000,-6.24E-02,1.01E-01
71.16000,-7.55E-02,5.93E-02
71.17000,3.83E-02,4.47E-02
71.18000,5.96E-02,4.06E-02
71.19000,1.18E-01,2.12E-02
71.20000,-3.51E-02,7.70E-03
71.21000,-7.66E-02,1.67E-02
71.22000,-6.50E-04,1.67E-02
71.23000,1.15E-01,2.94E-02
71.24000,2.22E-02,3.54E-02
71.25000,-1.00E-02,5.67E-02
71.26000,-3.40E-02,9.71E-02
71.27000,-2.83E-02,4.36E-02
71.28000,9.03E-02,4.33E-03
71.29000,3.90E-02,5.87E-04
71.30000,-7.03E-02,3.31E-02
71.31000,5.14E-02,6.91E-02
71.32000,7.91E-02,1.18E-02
71.33000,-5.04E-02,3.13E-02
71.34000,-1.82E-02,3.91E-02
71.35000,4.99E-02,6.01E-02
71.36000,3.53E-02,4.03E-02
71.37000,-3.62E-02,-1.36E-02
71.38000,2.29E-02,1.03E-02
71.39000,4.91E-02,3.28E-02
71.40000,3.09E-03,7.13E-02
71.41000,2.11E-02,1.34E-01
71.42000,-2.42E-02,6.08E-02
71.43000,9.84E-05,-3.42E-02
71.44000,2.14E-02,-3.20E-02
71.45000,-2.80E-02,-1.78E-02
71.46000,6.71E-02,4.32E-02
71.47000,6.52E-02,7.36E-02
71.48000,5.40E-02,7.24E-02
71.49000,-2.01E-02,8.63E-02
71.50000,-3.43E-02,3.73E-02
71.51000,-4.41E-02,-1.51E-02
71.52000,-3.06E-02,1.71E-02
71.53000,6.37E-02,5.22E-02
71.54000,5.66E-02,3.73E-02
71.55000,6.41E-02,4.74E-02
71.56000,7.21E-03,-1.28E-03
71.57000,-1.41E-02,-3.90E-03
71.58000,5.36E-02,5.93E-02
71.59000,-3.21E-02,7.95E-02
71.60000,-6.02E-02,6.12E-02
71.61000,6.83E-03,5.86E-02
71.62000,3.45E-02,4.14E-02
71.63000,5.85E-02,-1.25E-02
71.64000,7.38E-02,-1.03E-02
71.65000,5.02E-02,3.35E-02
71.66000,-2.24E-02,1.26E-02
71.67000,-5.72E-02,6.38E-02
71.68000,-1.01E-01,9.23E-02
71.69000,7.46E-02,2.60E-02
71.70000,1.13E-01,1.67E-02
71.71000,4.69E-02,7.51E-02
71.72000,-1.11E-02,1.93E-02
71.73000,-1.03E-01,9.94E-03
71.74000,-4.89E-02,2.83E-03
71.75000,9.55E-02,-1.66E-03
71.76000,1.09E-01,6.01E-02
71.77000,-2.90E-03,9.64E-02
71.78000,2.40E-02,1.74E-02
71.79000,3.04E-02,5.07E-02
71.80000,-5.38E-02,4.66E-02
71.81000,-9.35E-02,3.69E-02
71.82000,2.52E-02,-4.28E-03
71.83000,7.23E-02,-2.41E-02
71.84000,9.40E-02,5.67E-02
71.85000,8.09E-02,1.12E-01
71.86000,-1.79E-02,6.64E-02
71.87000,-6.50E-02,1.44E-02
71.88000,-7.47E-02,-4.28E-03
71.89000,-3.32E-02,2.15E-02
71.90000,9.66E-02,1.37E-02
71.91000,1.45E-01,4.06E-02
71.92000,7.05E-02,7.02E-02
71.93000,-7.96E-02,7.62E-02
71.94000,-8.71E-02,3.46E-02
71.95000,1.02E-02,2.08E-03
71.96000,-2.46E-02,-2.22E-02
71.97000,-2.15E-01,3.80E-02
71.98000,7.40E-01,6.76E-02
71.99000,-1.94E+00,4.03E-02
72.00000,5.42E+00,4.29E-02
72.01000,-6.79E+00,5.48E-02
72.02000,3.15E+00,-7.35E-02
72.03000,4.93E-01,3.10E-01
72.04000,-1.27E+00,-1.94E-01
72.05000,6.57E-01,2.30E-02
72.06000,-1.17E-01,6.76E-02
72.07000,3.01E-01,2.37E-01
72.08000,-6.09E-02,-4.50E-01
72.09000,9.14E-02,6.32E-01
72.10000,-3.27E-01,-2.88E-01
72.11000,5.21E-02,-8.77E-03
72.12000,2.89E-01,-2.61E-01
72.13000,-5.89E-03,4.02E-01
72.14000,-3.20E-01,-6.19E-02
72.15000,1.99E-01,1.29E+00
72.16000,2.97E-02,-2.52E+00
72.17000,1.03E-01,2.31E+00
72.18000,-2.90E-03,-1.22E+00
72.19000,-3.02E-02,1.72E-01
72.20000,-6.88E-02,5.91E-01
72.21000,1.40E-01,-4.59E-01
72.22000,-3.51E-02,4.33E-01
72.23000,8.43E-02,-1.74E-01
72.24000,-4.82E-02,-9.52E-02
72.25000,-1.38E-01,3.56E-01
72.26000,2.94E-01,-4.72E-01
72.27000,-1.36E-01,4.84E-01
72.28000,-1.87E-01,-2.27E-01
72.29000,2.74E-02,2.47E-01
72.30000,4.83E-01,-2.86E-02
72.31000,-2.12E-01,4.92E-02
72.32000,4.65E-02,-8.02E-03
72.33000,-3.12E-01,-1.28E-01
72.34000,4.96E-01,3.46E-01
72.35000,-5.48E-01,-3.00E-01
72.36000,4.37E-01,3.08E-01
72.37000,-6.46E-02,-1.21E-01
72.38000,-7.39E-03,2.76E-01
72.39000,7.58E-03,-2.86E-01
72.40000,-3.36E-02,3.33E-01
72.41000,-2.42E-02,-1.36E-01
72.42000,1.87E-01,-2.75E-02
72.43000,-2.81E-01,1.32E-01
72.44000,2.76E-01,-3.05E-02
72.45000,-6.35E-02,1.21E-01
72.46000,1.37E-01,4.47E-02
72.47000,-1.84E-01,-8.96E-02
72.48000,9.96E-02,1.91E-01
72.49000,1.10E-01,-1.89E-02
72.50000,-2.81E-01,-5.63E-02
72.51000,1.00E-01,1.79E-01
72.52000,2.07E-01,-1.40E-01
72.53000,-7.21E-02,2.16E-01
72.54000,-4.03E-02,-8.10E-02
72.55000,1.03E-01,5.07E-02
72.56000,-6.91E-02,8.07E-02
72.57000,-1.75E-02,8.82E-03
72.58000,1.83E-01,9.75E-02
72.59000,-7.62E-02,-8.81E-02
72.60000,-2.53E-02,4.85E-02
72.61000,4.39E-02,1.29E-01
72.62000,-1.25E-01,-3.68E-02
72.63000,1.45E-01,6.01E-02
72.64000,1.66E-02,6.42E-02
72.65000,-4.78E-02,3.21E-03
72.66000,2.85E-02,4.47E-02
72.67000,1.07E-01,-1.44E-02
72.68000,-9.87E-02,6.50E-02
72.69000,6.07E-02,7.17E-02
72.70000,6.22E-02,-2.82E-02
72.71000,-6.58E-02,9.68E-02
72.72000,1.09E-01,-2.41E-03
72.73000,1.17E-02,-1.63E-02
72.74000,-1.07E-01,6.64E-02
72.75000,-1.13E-01,9.75E-02
72.76000,7.94E-02,2.27E-02
72.77000,1.99E-01,1.14E-01
72.78000,7.72E-02,7.70E-03
72.79000,-1.01E-01,-7.13E-02
72.80000,1.47E-02,-2.45E-02
72.81000,-1.94E-02,8.37E-02
72.82000,-4.22E-02,9.94E-03
72.83000,7.64E-02,1.64E-01
72.84000,1.22E-03,4.74E-02
72.85000,-4.89E-02,-1.21E-02
72.86000,-3.81E-02,3.13E-02
72.87000,1.91E-01,3.54E-02
72.88000,6.63E-02,-4.39E-02
72.89000,-2.53E-02,5.60E-02
72.90000,-5.38E-02,5.86E-02
72.91000,-9.12E-02,5.22E-02
72.92000,-1.56E-02,6.35E-02
72.93000,7.68E-02,-2.97E-02
72.94000,1.47E-01,7.39E-02
72.95000,1.43E-02,7.39E-02
72.96000,-3.27E-03,9.61E-04
72.97000,-5.60E-02,3.95E-02
72.98000,-1.02E-03,-6.90E-03
72.99000,-1.94E-02,-4.69E-02
73.00000,-2.98E-02,9.08E-02
73.01000,1.10E-01,1.24E-01
73.02000,1.39E-01,1.01E-01
73.03000,-9.20E-02,3.80E-02
73.04000,-8.13E-03,-6.38E-02
73.05000,-1.60E-02,-7.99E-02
73.06000,-5.90E-02,6.08E-02
73.07000,1.51E-02,9.15E-02
73.08000,1.05E-01,7.54E-02
73.09000,7.38E-02,6.20E-02
73.10000,6.63E-02,4.74E-02
73.11000,-2.05E-02,-6.15E-03
73.12000,-9.50E-02,3.58E-03
73.13000,-2.16E-02,-8.02E-03
73.14000,2.67E-02,8.07E-02
73.15000,-5.12E-02,1.27E-01
73.16000,3.42E-02,-1.96E-02
73.17000,2.06E-01,3.50E-02
73.18000,5.17E-02,6.83E-02
73.19000,-3.55E-02,-6.75E-02
73.20000,-1.04E-01,1.33E-02
73.21000,-1.56E-02,6.08E-02
73.22000,9.45E-03,6.12E-02
73.23000,-1.08E-02,1.14E-01
73.24000,1.32E-02,3.05E-02
73.25000,6.48E-02,1.07E-02
73.26000,8.80E-02,4.96E-02
73.27000,8.35E-02,2.15E-02
73.28000,-3.96E-02,-3.65E-02
73.29000,-1.25E-01,-3.20E-02
73.30000,-2.72E-02,2.72E-02
73.31000,8.21E-02,1.36E-01
73.32000,3.34E-02,1.33E-01
73.33000,9.45E-03,5.93E-02
73.34000,1.03E-01,-4.02E-02
73.35000,-1.30E-02,-1.96E-02
73.36000,-6.16E-02,-5.36E-04
73.37000,4.99E-02,3.46E-02
73.38000,4.39E-02,8.25E-02
73.39000,-6.65E-02,9.94E-02
73.40000,-5.94E-02,6.01E-02
73.41000,8.02E-02,-6.15E-03
73.42000,9.59E-02,-4.39E-02
73.43000,6.09E-03,-2.41E-02
73.44000,-6.09E-02,9.41E-02
73.45000,6.56E-02,1.10E-01
73.46000,4.20E-02,3.54E-02
73.47000,-3.66E-02,2.64E-02
73.48000,-4.33E-02,-3.46E-02
73.49000,3.30E-02,4.32E-02
73.50000,3.68E-02,6.08E-02
73.51000,2.85E-02,8.33E-02
73.52000,1.54E-02,3.69E-02
73.53000,2.89E-02,-1.36E-02
73.54000,8.71E-03,4.40E-02
73.55000,-2.27E-02,-1.89E-02
73.56000,-5.98E-02,6.94E-02
73.57000,3.30E-02,5.87E-04
73.58000,1.49E-01,9.23E-02
73.59000,3.08E-02,6.72E-02
73.60000,-6.50E-02,4.85E-02
73.61000,-5.53E-02,8.82E-03
73.62000,1.43E-02,-1.70E-02
73.63000,6.56E-02,6.20E-03
73.64000,5.40E-02,6.53E-02
73.65000,-3.28E-02,1.01E-01
73.66000,-1.45E-02,1.44E-02
73.67000,-2.16E-02,-1.70E-02
73.68000,6.82E-02,-9.14E-03
73.69000,5.74E-02,3.95E-02
73.70000,-3.13E-02,9.90E-02
73.71000,-7.36E-02,8.93E-02
73.72000,9.37E-02,6.83E-02
73.73000,1.39E-01,-1.28E-03
73.74000,-1.41E-02,-4.88E-02
73.75000,-4.56E-02,2.45E-02
73.76000,-4.67E-02,2.94E-02
73.77000,-2.53E-02,6.61E-02
73.78000,-2.16E-02,9.71E-02
73.79000,5.44E-02,2.83E-03
73.80000,5.32E-02,2.53E-02
73.81000,1.42E-01,5.26E-02
73.82000,6.26E-02,-1.28E-03
73.83000,-1.50E-01,1.67E-02
73.84000,-1.17E-01,5.11E-02
73.85000,3.42E-02,1.85E-02
73.86000,6.33E-02,4.36E-02
73.87000,5.44E-02,6.91E-02
73.88000,9.48E-02,4.10E-02
73.89000,8.99E-02,2.68E-02
73.90000,-7.96E-02,6.95E-03
73.91000,-1.05E-01,1.48E-02
73.92000,-4.82E-02,3.05E-02
73.93000,4.28E-02,6.87E-02
73.94000,4.50E-02,8.37E-02
73.95000,1.42E-01,1.71E-03
73.96000,-1.11E-02,3.02E-02
73.97000,-2.09E-02,3.99E-02
73.98000,2.33E-02,-1.62E-04
73.99000,-1.52E-02,2.75E-02
74.00000,-6.50E-02,2.83E-02
74.01000,4.35E-02,4.03E-02
74.02000,4.80E-02,4.66E-02
74.03000,7.64E-02,9.30E-02
74.04000,4.05E-02,6.12E-02
74.05000,-6.58E-02,2.75E-02
74.06000,-8.04E-02,-4.43E-02
74.07000,1.66E-02,-1.70E-02
74.08000,6.97E-02,4.18E-02
74.09000,5.85E-02,8.29E-02
74.10000,-1.77E-03,4.14E-02
74.11000,-4.02E-03,2.64E-02
74.12000,6.56E-02,5.86E-02
74.13000,3.08E-02,4.85E-02
74.14000,-8.45E-02,1.85E-02
74.15000,1.88E-02,4.40E-02
74.16000,5.47E-02,3.09E-02
74.17000,-1.04E-02,4.36E-02
74.18000,-2.72E-02,1.34E-03
74.19000,1.77E-02,1.74E-02
74.20000,1.58E-02,3.39E-02
74.21000,8.28E-02,5.07E-02
74.22000,5.81E-02,7.54E-02
74.23000,-7.76E-03,1.59E-02
74.24000,-4.44E-02,6.57E-03
74.25000,-5.60E-02,5.04E-02
74.26000,2.48E-02,3.31E-02
74.27000,1.58E-02,3.13E-02
74.28000,1.73E-02,6.38E-02
74.29000,8.28E-02,4.77E-02
74.30000,7.23E-02,7.32E-03
74.31000,-6.09E-02,7.32E-03
74.32000,-1.26E-02,1.18E-02
74.33000,1.51E-02,3.05E-02
74.34000,-5.64E-02,5.00E-02
74.35000,1.32E-02,6.01E-02
74.36000,9.59E-02,6.31E-02
74.37000,2.37E-02,5.48E-02
74.38000,-1.60E-02,1.67E-02
74.39000,3.98E-02,-3.91E-02
74.40000,-3.32E-02,2.30E-02
74.41000,2.63E-02,6.05E-02
74.42000,5.25E-02,5.86E-02
74.43000,2.93E-02,5.60E-02
74.44000,-5.04E-02,2.04E-02
74.45000,-5.14E-03,5.56E-02
74.46000,-4.03E-02,2.64E-02
74.47000,6.37E-02,6.20E-03
74.48000,1.03E-01,1.89E-02
74.49000,-1.34E-02,5.48E-02
74.50000,-3.73E-02,4.85E-02
74.51000,7.58E-03,6.42E-02
74.52000,3.98E-02,6.57E-03
74.53000,7.05E-02,9.61E-04
74.54000,-2.01E-02,5.45E-02
74.55000,-7.10E-02,9.61E-04
74.56000,-1.71E-02,3.65E-02
74.57000,8.21E-02,9.56E-02
74.58000,-3.64E-03,2.04E-02
74.59000,1.81E-02,6.68E-02
74.60000,1.54E-02,1.41E-02
74.61000,5.81E-02,-6.52E-03
74.62000,-4.39E-03,8.82E-03
74.63000,3.60E-02,4.10E-02
74.64000,-1.79E-02,4.06E-02
74.65000,-2.68E-02,6.53E-02
74.66000,2.40E-02,6.53E-02
74.67000,2.29E-02,2.08E-02
74.68000,1.73E-02,-2.75E-02
74.69000,-2.16E-02,5.37E-02
74.70000,1.47E-02,5.00E-02
74.71000,3.64E-02,7.32E-02
74.72000,-3.27E-03,5.26E-02
74.73000,6.26E-02,-2.45E-02
74.74000,4.01E-02,3.95E-03
74.75000,-7.21E-02,7.39E-02
74.76000,-1.45E-02,5.07E-02
74.77000,1.27E-01,5.83E-03
74.78000,1.10E-02,-2.52E-02
74.79000,-4.93E-02,3.73E-02
74.80000,-5.14E-03,1.46E-01
74.81000,-3.02E-02,9.60E-02
74.82000,1.58E-02,-5.03E-03
74.83000,6.63E-02,-3.68E-02
74.84000,7.91E-02,-7.65E-03
74.85000,-2.87E-02,2.00E-02
74.86000,7.21E-03,5.11E-02
74.87000,3.83E-02,1.01E-01
74.88000,-8.07E-02,6.91E-02
74.89000,-2.87E-02,5.45E-03
74.90000,8.77E-02,-1.36E-02
74.91000,6.11E-02,3.13E-02
74.92000,1.13E-02,4.29E-02
74.93000,-4.77E-03,6.61E-02
74.94000,1.69E-02,3.54E-02
74.95000,-3.58E-02,-1.14E-02
74.96000,-1.49E-02,8.07E-03
74.97000,4.91E-02,7.88E-02
74.98000,5.17E-02,6.23E-02
74.99000,1.54E-02,8.22E-02
75.00000,-1.90E-02,3.50E-02
75.01000,-1.34E-02,-9.89E-03
75.02000,9.45E-03,-2.07E-02
75.03000,7.42E-02,2.08E-03
75.04000,5.34E-03,4.10E-02
75.05000,-4.33E-02,6.46E-02
75.06000,2.26E-02,8.14E-02
75.07000,5.40E-02,4.36E-02
75.08000,2.26E-02,3.58E-02
75.09000,-7.70E-02,2.94E-02
75.10000,-1.90E-02,2.46E-03
75.11000,1.42E-01,-3.05E-02
75.12000,5.25E-02,7.66E-02
75.13000,-7.96E-02,1.09E-01
75.14000,8.33E-03,-5.77E-03
75.15000,-2.91E-02,1.41E-02
75.16000,-5.89E-03,4.29E-02
75.17000,9.37E-02,4.32E-02
75.18000,5.59E-02,4.81E-02
75.19000,-4.52E-02,1.93E-02
75.20000,8.47E-04,-2.07E-02
75.21000,9.14E-02,2.45E-02
75.22000,-2.05E-02,4.59E-02
75.23000,-6.02E-02,8.52E-02
75.24000,-1.60E-02,9.56E-02
75.25000,2.55E-02,4.59E-02
75.26000,1.17E-02,-1.21E-02
75.27000,7.23E-02,-1.92E-02
75.28000,5.92E-02,-1.10E-02
75.29000,1.02E-02,1.89E-02
75.30000,-3.64E-03,7.21E-02
75.31000,-4.44E-02,1.00E-01
75.32000,-3.77E-02,6.50E-02
75.33000,3.09E-03,1.26E-02
75.34000,5.47E-02,-3.20E-02
75.35000,9.29E-02,4.89E-02
75.36000,5.59E-02,6.57E-02
75.37000,-1.94E-02,3.28E-02
75.38000,-5.98E-02,1.11E-02
75.39000,-6.13E-02,4.70E-03
75.40000,3.09E-03,3.09E-02
75.41000,1.10E-01,7.06E-02
75.42000,3.60E-02,7.69E-02
75.43000,-3.10E-02,6.61E-02
75.44000,4.80E-02,1.11E-02
75.45000,5.81E-02,-4.06E-02
75.46000,-5.42E-02,-1.29E-02
75.47000,-3.28E-02,5.45E-02
75.48000,2.72E-03,6.20E-02
75.49000,3.23E-02,7.58E-02
75.50000,3.84E-03,5.63E-02
75.51000,1.66E-02,2.60E-02
75.52000,1.10E-01,-1.21E-02
75.53000,5.59E-02,8.07E-03
75.54000,-8.82E-02,2.42E-02
75.55000,-7.62E-02,6.01E-02
75.56000,-2.31E-02,9.56E-02
75.57000,9.66E-02,4.47E-02
75.58000,9.78E-02,4.70E-03
75.59000,-4.02E-03,1.33E-02
75.60000,-4.93E-02,2.15E-02
75.61000,1.02E-02,1.78E-02
75.62000,3.00E-02,-9.10E-04
75.63000,7.96E-03,6.31E-02
75.64000,6.48E-02,7.24E-02
75.65000,3.47E-03,6.20E-02
75.66000,-3.58E-02,4.74E-02
75.67000,-3.40E-02,3.02E-02
75.68000,-1.11E-02,-1.33E-02
75.69000,4.43E-02,-3.72E-02
75.70000,3.86E-02,5.22E-02
75.71000,3.49E-02,1.01E-01
75.72000,6.26E-02,5.34E-02
75.73000,5.66E-02,1.74E-02
75.74000,-9.46E-02,4.59E-02
75.75000,-1.60E-02,1.52E-02
75.76000,4.54E-02,-6.08E-02
75.77000,-2.27E-02,4.77E-02
75.78000,-4.71E-02,1.42E-01
75.79000,2.78E-02,6.42E-02
75.80000,1.54E-02,6.91E-02
75.81000,1.76E-01,-4.21E-02
75.82000,8.80E-02,-8.32E-02
75.83000,-7.51E-02,6.35E-02
75.84000,-1.13E-01,5.26E-02
75.85000,-9.63E-03,5.52E-02
75.86000,-2.15E-03,9.94E-02
75.87000,2.48E-02,6.08E-02
75.88000,4.20E-02,2.60E-02
75.89000,8.73E-02,-1.48E-02
75.90000,3.34E-02,1.26E-02
75.91000,-7.32E-02,3.84E-02
75.92000,4.73E-04,-1.74E-02
75.93000,4.13E-02,-3.31E-02
75.94000,4.31E-02,1.06E-01
75.95000,2.26E-02,1.19E-01
75.96000,-3.21E-02,1.08E-01
75.97000,8.47E-04,1.93E-02
75.98000,-1.90E-02,-5.48E-02
75.99000,-1.79E-02,-4.28E-03
76.00000,6.41E-02,2.75E-02
76.01000,6.11E-02,5.37E-02
76.02000,6.00E-02,3.50E-02
76.03000,-4.78E-02,6.31E-02
76.04000,-5.90E-02,4.70E-02
76.05000,3.34E-02,1.89E-02
76.06000,7.12E-02,-8.77E-03
76.07000,2.48E-02,4.06E-02
76.08000,-5.90E-02,7.36E-02
76.09000,-5.30E-02,2.34E-02
76.10000,1.16E-01,3.16E-02
76.11000,6.48E-02,8.37E-02
76.12000,-4.03E-02,1.48E-02
76.13000,-1.41E-02,-7.20E-02
76.14000,-1.04E-02,4.81E-02
76.15000,1.47E-02,1.24E-01
76.16000,6.30E-02,1.89E-02
76.17000,7.96E-03,6.83E-02
76.18000,-6.24E-02,3.43E-02
76.19000,7.68E-02,-5.59E-02
76.20000,4.05E-02,1.85E-02
76.21000,-3.32E-02,8.82E-02
76.22000,6.22E-02,3.02E-02
76.23000,-3.27E-03,2.90E-02
76.24000,-4.44E-02,8.67E-02
76.25000,-1.97E-02,-7.27E-03
76.26000,1.24E-02,-5.52E-02
76.27000,7.34E-02,1.28E-01
76.28000,6.90E-02,5.67E-02
76.29000,-3.64E-03,3.31E-02
76.30000,-9.61E-02,3.02E-02
76.31000,-3.13E-02,-2.34E-02
76.32000,1.38E-01,4.06E-02
76.33000,8.92E-02,-5.36E-04
